delta_phi_rad,normalized_order_empirical,ci_low,ci_high
0.6806784082777884,-0.6124069115720784,-0.6878859162409756,-0.5294906508609026
0.6911503837897541,-0.6207854497710216,-0.6951442729922009,-0.5395287781754979
0.7016223593017203,-0.6291103834787914,-0.7021482386986023,-0.5491293229633267
0.7120943348136861,-0.6373805427325755,-0.7092213333375268,-0.5586489060856549
0.7225663103256523,-0.6455947495481151,-0.7160074363721313,-0.568126287472264
0.7330382858376181,-0.6537518183163941,-0.7226678152562441,-0.5777385408991621
0.7435102613495843,-0.661850556214748,-0.7293112737646257,-0.5875282782446679
0.7539822368615501,-0.6698897636320628,-0.7358034459540789,-0.5971647572426738
0.7644542123735163,-0.6778682346077334,-0.7420345020207098,-0.6074149771085816
0.7749261878854821,-0.6857847572840239,-0.748203941446085,-0.6173040863030391
0.7853981633974483,-0.6936381143714718,-0.7541896064471714,-0.6274739288618006
0.795870138909414,-0.7014270836269475,-0.7600343890835403,-0.6371446053281715
0.8063421144213803,-0.7091504383439855,-0.7655925648946463,-0.6467690401239132
0.816814089933346,-0.7168069478549752,-0.7710228559283149,-0.6568192297620611
0.8272860654453118,-0.7243953780447995,-0.7762639525092594,-0.666842752756958
0.837758040957278,-0.7319144918754844,-0.7818924313685127,-0.6761584667515502
0.8482300164692438,-0.7393630499214232,-0.7871463955654361,-0.6858621431020493
0.85870199198121,-0.7467398109147209,-0.7924394808696131,-0.695109086995447
0.8691739674931758,-0.7540435323001923,-0.7971530185393995,-0.7046747407182353
0.879645943005142,-0.761272970799545,-0.8023730958902183,-0.7142208333692366
0.8901179185171078,-0.7684268829842559,-0.8071681574773001,-0.7236533785783537
0.900589894029074,-0.7755040258566551,-0.8119699139102066,-0.7329930193581615
0.9110618695410397,-0.7825031574387085,-0.8164892037712121,-0.7421018038761135
0.921533845053006,-0.7894230373679926,-0.8211579405632605,-0.751395503098447
0.9320058205649717,-0.796262427500337,-0.8258409215792538,-0.7605937435481018
0.9424777960769379,-0.8030200925186168,-0.8304714150688639,-0.7698132267783662
0.9529497715889037,-0.8096948005471483,-0.8349107530137141,-0.7785721828447655
0.9634217471008695,-0.816285323771163,-0.839526416933281,-0.7878429994048641
0.9738937226128357,-0.8227904390608024,-0.8437896095435061,-0.7968880980643819
0.9843656981248015,-0.8292089285990852,-0.848197182267208,-0.8059268379831268
0.9948376736367677,-0.8355395805132967,-0.8522530707365539,-0.8144914242089357
1.0053096491487334,-0.8417811895092281,-0.8566941949701036,-0.8231137952271756
1.0157816246606997,-0.8479325575077156,-0.8613845247605088,-0.8315159881089631
1.0262536001726654,-0.8539924942828978,-0.8663799488901799,-0.8393657040668109
1.0367255756846316,-0.8599598181016322,-0.8720347329663499,-0.8468745226173723
1.0471975511965974,-0.8658333563634921,-0.8783500550087973,-0.8538899113464268
1.0576695267085636,-0.8716119462407718,-0.885216010249651,-0.8598735557277271
1.0681415022205294,-0.8772944353179255,-0.8927545196238329,-0.865657073127972
1.0786134777324956,-0.882879682229866,-0.9000475312218824,-0.8708072557565246
1.0890854532444614,-0.8883665572985432,-0.9074182192615565,-0.8747069804210029
1.0995574287564276,-0.8937539431672341,-0.9150933570398495,-0.8782897840159752
1.1100294042683934,-0.8990407354319664,-0.9223134684689557,-0.8817790585920008
1.1205013797803591,-0.9042258432695057,-0.9301150376365179,-0.8846973269376667
1.1309733552923253,-0.9093081900613396,-0.9374222615351463,-0.8876765706152941
1.1414453308042911,-0.9142867140130857,-0.9446392766663035,-0.89061188573418
1.1519173063162573,-0.9191603687687712,-0.9518992679902726,-0.8932503299939408
1.162389281828223,-0.9239281240194145,-0.9589005679844874,-0.895434725520898
1.1728612573401893,-0.9285889661053633,-0.9659447458409691,-0.8977925575168777
1.183333232852155,-0.9331418986118349,-0.9726414435615585,-0.9002024312975547
1.1938052083641213,-0.9375859429571177,-0.9795482136809522,-0.9022361949585387
1.204277183876087,-0.9419201389728963,-0.9861288331647501,-0.9042730452884915
1.2147491593880533,-0.9461435454761701,-0.9929834984044322,-0.9061544077439526
1.225221134900019,-0.9502552408322406,-0.9997351975998882,-0.9077219830319024
1.2356931104119853,-0.9542543235082546,-1.0061594725719207,-0.9093744400458539
1.246165085923951,-0.9581399126167933,-1.01239972907572,-0.9112678129473128
1.2566370614359172,-0.9619111484490116,-1.01857932525446,-0.9131668448399458
1.267109036947883,-0.9655671929968341,-1.024748414926761,-0.9147668583933022
1.2775810124598488,-0.9691072304637341,-1.0305105232311003,-0.9164186120215339
1.288052987971815,-0.9725304677636212,-1.0360385669362207,-0.9179712972003123
1.2985249634837808,-0.9758361350073801,-1.0412971259779908,-0.9193588170867166
1.308996938995747,-0.9790234859766151,-1.0464475099620374,-0.9206882493936279
1.3194689145077128,-0.9820917985841612,-1.051594611924639,-0.9219577752477037
1.329940890019679,-0.9850403753209387,-1.0562323647032055,-0.9228905374602892
1.3404128655316447,-0.9878685436887406,-1.060550342139023,-0.9240428387772818
1.350884841043611,-0.9905756566185507,-1.064914561704619,-0.9254029158657474
1.3613568165555767,-0.9931610928740121,-1.0691760873289882,-0.9264354177261165
1.371828792067543,-0.9956242574396651,-1.0737067219228371,-0.9274113832204167
1.3823007675795087,-0.9979645818936047,-1.0778334160529945,-0.928258607071435
1.392772743091475,-1.0001815247642094,-1.0816664855414488,-0.9290981652817173
1.4032447186034407,-1.00227457187061,-1.0851979762320252,-0.9300370642159687
1.4137166941154065,-1.004243236646587,-1.0887125252979728,-0.9309041986672136
1.4241886696273727,-1.006087060447596,-1.0917050228181817,-0.9316151242367455
1.4346606451393384,-1.0078056128406359,-1.0944824486079787,-0.9322320638163727
1.4451326206513047,-1.0093984918766934,-1.0972048243069414,-0.9329263702766554
1.4556045961632704,-1.0108653243455104,-1.0999088063035252,-0.9335675010174879
1.4660765716752366,-1.0122057660124384,-1.1019744172172259,-0.9341028427372907
