time_s,left_phase_mean,right_phase_mean,left_force_mean_N,left_force_sem_N,right_force_mean_N,right_force_sem_N,center_mean_m,center_sem_m
31.200000000000003,-0.9866746605133445,2.095008046545284,-3.725902693648822,1.4392565447433665,0.31538158385329423,0.3153815838532943,0.20765986184900007,0.038588304808256105
31.400000000000002,-0.310938170186647,2.3288687916025905,-11.917853163224807,6.034489067880067,3.7595586359453286,3.759558635945328,0.21622915922974548,0.038856122777868554
31.6,0.32489523312109847,2.517408413594975,-0.2212699950542301,0.22126999505423015,1.4710223723203912,1.4710223723203912,0.21920405638714632,0.039751573071254945
31.8,0.9655799229486742,2.728593245997898,0.0,0.0,0.020744062036334072,0.020744062036334075,0.21675424727921686,0.040142645429009347
32.0,1.6086155836820994,2.9623568266820124,0.0,0.0,0.0,0.0,0.2124267832065622,0.039853403897265646
32.2,2.2460893967174886,-3.115885386466627,0.0,0.0,3.5716886107587897,3.241205461565708,0.2057081771393617,0.039753754045090815
32.4,2.8603037070616866,-2.8989475197643086,0.0,0.0,12.448541800642376,4.246404692762578,0.19706793377796808,0.041005137606236794
32.6,-2.7702069613607163,-2.687431743066564,-2.614381217548669,1.7385174941066825,9.221089799047641,3.649786453546587,0.18913266963015,0.04314914488188651
32.800000000000004,-2.1585422521097097,-2.4596292929066883,-10.211256269583968,4.668681246306434,5.110358692369792,3.5566552405301795,0.1888705426827073,0.04298947898847476
33.0,-1.5315441398498635,-2.267957423774723,-5.634075248838381,2.163512385101852,1.35122366159965,1.148238020125485,0.19254167781521878,0.04350253759206104
33.2,-0.8617511302171538,-2.065531083003934,-6.777374658386463,2.9309106651888124,2.7294850133627673,1.6042989664498368,0.19408527684087554,0.04266336577430463
33.4,-0.24008241827227017,-1.8598113241201872,-1.6043810376745198,0.6098021702784103,2.1548707176901245,1.759152210880476,0.1954268558571736,0.042034844422991616
33.6,0.4112463421380061,-1.6487594933401957,0.0,0.0,2.0353286590246817,1.8702715761078461,0.19429288199171424,0.041671150228172596
33.800000000000004,1.0627592488999285,-1.414990105321115,0.0,0.0,3.9803000054768543,3.3290347922523815,0.19027868813524643,0.041456758801311576
34.0,1.6629629495422307,-1.2154785161916712,0.0,0.0,1.849151917235381,1.404454176551308,0.18297579837962985,0.04067992273510843
